,Year,Age,Total,Country,cat_color
4127,2003,20,1470103.45,JPN,lightsteelblue
4128,2003,21,1481607.56,JPN,lightsteelblue
4129,2003,22,1533365.65,JPN,lightsteelblue
4130,2003,23,1571865.13,JPN,lightsteelblue
4131,2003,24,1624044.81,JPN,lightsteelblue
4132,2003,25,1668610.64,JPN,lightsteelblue
4133,2003,26,1742392.19,JPN,lightsteelblue
4134,2003,27,1825426.95,JPN,lightsteelblue
4135,2003,28,1920448.97,JPN,lightsteelblue
4136,2003,29,1971953.42,JPN,lightsteelblue
4137,2003,30,1952775.33,JPN,lightsteelblue
4138,2003,31,1908089.09,JPN,lightsteelblue
4139,2003,32,1857449.07,JPN,lightsteelblue
4140,2003,33,1820689.87,JPN,lightsteelblue
4141,2003,34,1786352.43,JPN,lightsteelblue
4142,2003,35,1779256.31,JPN,lightsteelblue
4143,2003,36,1485883,JPN,lightsteelblue
4144,2003,37,1643353.01,JPN,lightsteelblue
4145,2003,38,1645414.17,JPN,lightsteelblue
4146,2003,39,1589885.66,JPN,lightsteelblue
4147,2003,40,1545031.9,JPN,lightsteelblue
4148,2003,41,1520334.1,JPN,lightsteelblue
4149,2003,42,1527673.44,JPN,lightsteelblue
4150,2003,43,1557851.83,JPN,lightsteelblue
4151,2003,44,1536532.73,JPN,lightsteelblue
4152,2003,45,1498724.66,JPN,lightsteelblue
4153,2003,46,1550121.43,JPN,lightsteelblue
4154,2003,47,1613581.15,JPN,lightsteelblue
4155,2003,48,1631343.64,JPN,lightsteelblue
4156,2003,49,1714735.88,JPN,lightsteelblue
4157,2003,50,1817429.51,JPN,lightsteelblue
4158,2003,51,1930907.22,JPN,lightsteelblue
4159,2003,52,2076620.59,JPN,lightsteelblue
4160,2003,53,2271609.37,JPN,lightsteelblue
4161,2003,54,2313620.02,JPN,lightsteelblue
4162,2003,55,2225998.24,JPN,lightsteelblue
4163,2003,56,1581915.08,JPN,lightsteelblue
4164,2003,57,1456094.27,JPN,lightsteelblue
4165,2003,58,1730064.07,JPN,lightsteelblue
4166,2003,59,1773360.29,JPN,lightsteelblue
4167,2003,60,1799449.15,JPN,lightsteelblue
4168,2003,61,1775640.62,JPN,lightsteelblue
4169,2003,62,1647140.19,JPN,lightsteelblue
4170,2003,63,1452703.5,JPN,lightsteelblue
4171,2003,64,1474147.04,JPN,lightsteelblue
4172,2003,65,1532632.9,JPN,lightsteelblue
4173,2003,66,1542172.09,JPN,lightsteelblue
4174,2003,67,1491673.33,JPN,lightsteelblue
4175,2003,68,1412668.29,JPN,lightsteelblue
4176,2003,69,1390141.05,JPN,lightsteelblue
4177,2003,70,1359813.96,JPN,lightsteelblue
4178,2003,71,1311027.88,JPN,lightsteelblue
4179,2003,72,1242565.7,JPN,lightsteelblue
4180,2003,73,1190902.9,JPN,lightsteelblue
4181,2003,74,1140522.53,JPN,lightsteelblue
4182,2003,75,1084803.8,JPN,lightsteelblue
4183,2003,76,1039880.92,JPN,lightsteelblue
4184,2003,77,965680.1,JPN,lightsteelblue
4185,2003,78,860041.04,JPN,lightsteelblue
4186,2003,79,773201.72,JPN,lightsteelblue
4187,2003,80,688089.93,JPN,lightsteelblue
4188,2003,81,636375.94,JPN,lightsteelblue
4189,2003,82,602728.78,JPN,lightsteelblue
4190,2003,83,486540.54,JPN,lightsteelblue
4191,2003,84,435936.27,JPN,lightsteelblue
4192,2003,85,409461.24,JPN,lightsteelblue
4193,2003,86,366304.02,JPN,lightsteelblue
4194,2003,87,327571.2,JPN,lightsteelblue
4195,2003,88,288857.7,JPN,lightsteelblue
4196,2003,89,243433.64,JPN,lightsteelblue
4197,2003,90,201074.08,JPN,lightsteelblue
4198,2003,91,165301.3,JPN,lightsteelblue
4199,2003,92,129257.73,JPN,lightsteelblue
4200,2003,93,100612.24,JPN,lightsteelblue
4201,2003,94,76199.81,JPN,lightsteelblue
4202,2003,95,55689.03,JPN,lightsteelblue
4203,2003,96,34152.69,JPN,lightsteelblue
4204,2003,97,25600.9,JPN,lightsteelblue
4205,2003,98,17009.78,JPN,lightsteelblue
4206,2003,99,11808.7,JPN,lightsteelblue
4207,2003,100,7490.66,JPN,lightsteelblue
4208,2003,101,4675.05,JPN,lightsteelblue
4209,2003,102,2525.15,JPN,lightsteelblue
4210,2003,103,1479.25,JPN,lightsteelblue
4211,2003,104,855.71,JPN,lightsteelblue
4212,2003,105,429.33,JPN,lightsteelblue
4213,2003,106,219.21,JPN,lightsteelblue
4214,2003,107,113.1,JPN,lightsteelblue
4215,2003,108,41.01,JPN,lightsteelblue
4216,2003,109,24,JPN,lightsteelblue
4217,2003,110,22,JPN,lightsteelblue
4218,2004,0,1117272.25,JPN,lightsteelblue
4219,2004,1,1143385.19,JPN,lightsteelblue
4220,2004,2,1159847.31,JPN,lightsteelblue
4221,2004,3,1170339.88,JPN,lightsteelblue
4222,2004,4,1168662.61,JPN,lightsteelblue
4223,2004,5,1181425.86,JPN,lightsteelblue
4224,2004,6,1183271.96,JPN,lightsteelblue
4225,2004,7,1178748.63,JPN,lightsteelblue
4226,2004,8,1192903.13,JPN,lightsteelblue
4227,2004,9,1199891.49,JPN,lightsteelblue
4228,2004,10,1186954.51,JPN,lightsteelblue
4229,2004,11,1198833.43,JPN,lightsteelblue
4230,2004,12,1203490.44,JPN,lightsteelblue
4231,2004,13,1223012.75,JPN,lightsteelblue
4232,2004,14,1254187.89,JPN,lightsteelblue
4233,2004,15,1295474.08,JPN,lightsteelblue
4234,2004,16,1336603.16,JPN,lightsteelblue
4235,2004,17,1366803.26,JPN,lightsteelblue
4236,2004,18,1412603.04,JPN,lightsteelblue
4237,2004,19,1450196.44,JPN,lightsteelblue
4238,2004,20,1464254.08,JPN,lightsteelblue
4239,2004,21,1457387.48,JPN,lightsteelblue
4240,2004,22,1468277.94,JPN,lightsteelblue
4241,2004,23,1519195.24,JPN,lightsteelblue
4242,2004,24,1560277.14,JPN,lightsteelblue
4243,2004,25,1615797.65,JPN,lightsteelblue
4244,2004,26,1663449.09,JPN,lightsteelblue
4245,2004,27,1738612.21,JPN,lightsteelblue
4246,2004,28,1822850.21,JPN,lightsteelblue
4247,2004,29,1918703.25,JPN,lightsteelblue
4248,2004,30,1970555.5,JPN,lightsteelblue
4249,2004,31,1951552.54,JPN,lightsteelblue
4250,2004,32,1907381.31,JPN,lightsteelblue
4251,2004,33,1856160.88,JPN,lightsteelblue
4252,2004,34,1819755.94,JPN,lightsteelblue
4253,2004,35,1785990.82,JPN,lightsteelblue
4254,2004,36,1778511.27,JPN,lightsteelblue
4255,2004,37,1485718.59,JPN,lightsteelblue
4256,2004,38,1643590.5,JPN,lightsteelblue
4257,2004,39,1645911.83,JPN,lightsteelblue
4258,2004,40,1589428.81,JPN,lightsteelblue
4259,2004,41,1544000.48,JPN,lightsteelblue
4260,2004,42,1519326.69,JPN,lightsteelblue
4261,2004,43,1526124.77,JPN,lightsteelblue
4262,2004,44,1556006.78,JPN,lightsteelblue
4263,2004,45,1534217,JPN,lightsteelblue
4264,2004,46,1496080.96,JPN,lightsteelblue
4265,2004,47,1547328.78,JPN,lightsteelblue
4266,2004,48,1610427.43,JPN,lightsteelblue
4267,2004,49,1628047.9,JPN,lightsteelblue
4268,2004,50,1710712.36,JPN,lightsteelblue
4269,2004,51,1812743.48,JPN,lightsteelblue
4270,2004,52,1925824.25,JPN,lightsteelblue
4271,2004,53,2070622.35,JPN,lightsteelblue
4272,2004,54,2264815.21,JPN,lightsteelblue
4273,2004,55,2305945.17,JPN,lightsteelblue
4274,2004,56,2218180.24,JPN,lightsteelblue
4275,2004,57,1576045.87,JPN,lightsteelblue
4276,2004,58,1450547.59,JPN,lightsteelblue
4277,2004,59,1723622.19,JPN,lightsteelblue
4278,2004,60,1767034.65,JPN,lightsteelblue
4279,2004,61,1791757.86,JPN,lightsteelblue
4280,2004,62,1767531.46,JPN,lightsteelblue
4281,2004,63,1638183.66,JPN,lightsteelblue
4282,2004,64,1443518.08,JPN,lightsteelblue
4283,2004,65,1463473.23,JPN,lightsteelblue
4284,2004,66,1519079.45,JPN,lightsteelblue
4285,2004,67,1527877.71,JPN,lightsteelblue
4286,2004,68,1476215.52,JPN,lightsteelblue
4287,2004,69,1396396.06,JPN,lightsteelblue
4288,2004,70,1372265.76,JPN,lightsteelblue
4289,2004,71,1340081.55,JPN,lightsteelblue
4290,2004,72,1289683.34,JPN,lightsteelblue
4291,2004,73,1219840.56,JPN,lightsteelblue
4292,2004,74,1167063.42,JPN,lightsteelblue
4293,2004,75,1115908.31,JPN,lightsteelblue
4294,2004,76,1058628.34,JPN,lightsteelblue
4295,2004,77,1011941.13,JPN,lightsteelblue
4296,2004,78,936714.28,JPN,lightsteelblue
4297,2004,79,830760.67,JPN,lightsteelblue
4298,2004,80,743017.06,JPN,lightsteelblue
4299,2004,81,658289.34,JPN,lightsteelblue
4300,2004,82,605320.31,JPN,lightsteelblue
4301,2004,83,569629.05,JPN,lightsteelblue
4302,2004,84,456501.52,JPN,lightsteelblue
4303,2004,85,405300.19,JPN,lightsteelblue
4304,2004,86,377859.82,JPN,lightsteelblue
4305,2004,87,334796.74,JPN,lightsteelblue
4306,2004,88,295850.49,JPN,lightsteelblue
4307,2004,89,257802.6,JPN,lightsteelblue
4308,2004,90,214304.22,JPN,lightsteelblue
4309,2004,91,174459.9,JPN,lightsteelblue
4310,2004,92,141287.38,JPN,lightsteelblue
4311,2004,93,108682.66,JPN,lightsteelblue
4312,2004,94,82562.8,JPN,lightsteelblue
4313,2004,95,61450.3,JPN,lightsteelblue
4314,2004,96,43967.37,JPN,lightsteelblue
4315,2004,97,26399.39,JPN,lightsteelblue
4316,2004,98,19398.53,JPN,lightsteelblue
4317,2004,99,12548.37,JPN,lightsteelblue
4318,2004,100,8465.36,JPN,lightsteelblue
4319,2004,101,5245.52,JPN,lightsteelblue
4320,2004,102,3209.66,JPN,lightsteelblue
4321,2004,103,1652.35,JPN,lightsteelblue
4322,2004,104,964.78,JPN,lightsteelblue
4323,2004,105,561.43,JPN,lightsteelblue
4324,2004,106,263.19,JPN,lightsteelblue
4325,2004,107,129.12,JPN,lightsteelblue
4326,2004,108,60.05,JPN,lightsteelblue
4327,2004,109,23,JPN,lightsteelblue
4328,2004,110,23,JPN,lightsteelblue
4329,2005,0,1095910.13,JPN,lightsteelblue
4330,2005,1,1109139.94,JPN,lightsteelblue
4331,2005,2,1138503.8,JPN,lightsteelblue
4332,2005,3,1156943.94,JPN,lightsteelblue
4333,2005,4,1171265.75,JPN,lightsteelblue
4334,2005,5,1171939.47,JPN,lightsteelblue
4335,2005,6,1183024.84,JPN,lightsteelblue
4336,2005,7,1183989.84,JPN,lightsteelblue
4337,2005,8,1179195.24,JPN,lightsteelblue
4338,2005,9,1193541.5,JPN,lightsteelblue
4339,2005,10,1200167.24,JPN,lightsteelblue
4340,2005,11,1187141.46,JPN,lightsteelblue
4341,2005,12,1199099.9,JPN,lightsteelblue
4342,2005,13,1203485.18,JPN,lightsteelblue
4343,2005,14,1222511.18,JPN,lightsteelblue
4344,2005,15,1255807.48,JPN,lightsteelblue
4345,2005,16,1295989.79,JPN,lightsteelblue
4346,2005,17,1336902.17,JPN,lightsteelblue
4347,2005,18,1367644.86,JPN,lightsteelblue
4348,2005,19,1410671.13,JPN,lightsteelblue
4349,2005,20,1443393.93,JPN,lightsteelblue
4350,2005,21,1454489.86,JPN,lightsteelblue
4351,2005,22,1444640.53,JPN,lightsteelblue
4352,2005,23,1454921.36,JPN,lightsteelblue
4353,2005,24,1504957.79,JPN,lightsteelblue
4354,2005,25,1548716.24,JPN,lightsteelblue
4355,2005,26,1607612.69,JPN,lightsteelblue
4356,2005,27,1658332.68,JPN,lightsteelblue
4357,2005,28,1734806.31,JPN,lightsteelblue
4358,2005,29,1820278.6,JPN,lightsteelblue
4359,2005,30,1916980.72,JPN,lightsteelblue
4360,2005,31,1969098.56,JPN,lightsteelblue
4361,2005,32,1950258.72,JPN,lightsteelblue
4362,2005,33,1906630.55,JPN,lightsteelblue
4363,2005,34,1854860.77,JPN,lightsteelblue
4364,2005,35,1818777.12,JPN,lightsteelblue
4365,2005,36,1785509.1,JPN,lightsteelblue
4366,2005,37,1777669.17,JPN,lightsteelblue
4367,2005,38,1485473.13,JPN,lightsteelblue
4368,2005,39,1643676.94,JPN,lightsteelblue
4369,2005,40,1646242.29,JPN,lightsteelblue
4370,2005,41,1588898.99,JPN,lightsteelblue
4371,2005,42,1542839.06,JPN,lightsteelblue
4372,2005,43,1518160.24,JPN,lightsteelblue
4373,2005,44,1524549.24,JPN,lightsteelblue
4374,2005,45,1553995.64,JPN,lightsteelblue
4375,2005,46,1531659.05,JPN,lightsteelblue
4376,2005,47,1493281.25,JPN,lightsteelblue
4377,2005,48,1544288.07,JPN,lightsteelblue
4378,2005,49,1607093.86,JPN,lightsteelblue
4379,2005,50,1624368.86,JPN,lightsteelblue
4380,2005,51,1706370.82,JPN,lightsteelblue
4381,2005,52,1807791.54,JPN,lightsteelblue
4382,2005,53,1920248.96,JPN,lightsteelblue
4383,2005,54,2064252.34,JPN,lightsteelblue
4384,2005,55,2257517.18,JPN,lightsteelblue
4385,2005,56,2297744.64,JPN,lightsteelblue
4386,2005,57,2209877.42,JPN,lightsteelblue
4387,2005,58,1569700.54,JPN,lightsteelblue
4388,2005,59,1444578.84,JPN,lightsteelblue
4389,2005,60,1716402.01,JPN,lightsteelblue
4390,2005,61,1760063.93,JPN,lightsteelblue
4391,2005,62,1783643.82,JPN,lightsteelblue
4392,2005,63,1758479.93,JPN,lightsteelblue
4393,2005,64,1628588.26,JPN,lightsteelblue
4394,2005,65,1433707.74,JPN,lightsteelblue
4395,2005,66,1451729.57,JPN,lightsteelblue
4396,2005,67,1504692.03,JPN,lightsteelblue
4397,2005,68,1512439.7,JPN,lightsteelblue
4398,2005,69,1459763.87,JPN,lightsteelblue
4399,2005,70,1379078.94,JPN,lightsteelblue
4400,2005,71,1353217.2,JPN,lightsteelblue
4401,2005,72,1319311.45,JPN,lightsteelblue
4402,2005,73,1267176.03,JPN,lightsteelblue
4403,2005,74,1195696.43,JPN,lightsteelblue
4404,2005,75,1142117.33,JPN,lightsteelblue
4405,2005,76,1089549.83,JPN,lightsteelblue
4406,2005,77,1030653.19,JPN,lightsteelblue
4407,2005,78,982408.07,JPN,lightsteelblue
4408,2005,79,905748.01,JPN,lightsteelblue
4409,2005,80,786969.14,JPN,lightsteelblue
4410,2005,81,710999.81,JPN,lightsteelblue
4411,2005,82,627091.7,JPN,lightsteelblue
4412,2005,83,573470.95,JPN,lightsteelblue
4413,2005,84,535873.55,JPN,lightsteelblue
4414,2005,85,425939.94,JPN,lightsteelblue
4415,2005,86,374481.04,JPN,lightsteelblue
4416,2005,87,346131.39,JPN,lightsteelblue
4417,2005,88,303177.39,JPN,lightsteelblue
4418,2005,89,265296.22,JPN,lightsteelblue
4419,2005,90,227996.93,JPN,lightsteelblue
4420,2005,91,186776.3,JPN,lightsteelblue
4421,2005,92,149597.44,JPN,lightsteelblue
4422,2005,93,119302.82,JPN,lightsteelblue
4423,2005,94,89971.55,JPN,lightsteelblue
4424,2005,95,67033.59,JPN,lightsteelblue
4425,2005,96,48708.47,JPN,lightsteelblue
4426,2005,97,34230.12,JPN,lightsteelblue
4427,2005,98,20058.76,JPN,lightsteelblue
4428,2005,99,14376.48,JPN,lightsteelblue
4429,2005,100,8992.85,JPN,lightsteelblue
4430,2005,101,5912.89,JPN,lightsteelblue
4431,2005,102,3519.85,JPN,lightsteelblue
4432,2005,103,2104.65,JPN,lightsteelblue
4433,2005,104,1045.83,JPN,lightsteelblue
4434,2005,105,589.44,JPN,lightsteelblue
4435,2005,106,342.24,JPN,lightsteelblue
4436,2005,107,167.1,JPN,lightsteelblue
4437,2005,108,76.07,JPN,lightsteelblue
4438,2005,109,28.01,JPN,lightsteelblue
4439,2005,110,23,JPN,lightsteelblue
4440,2006,0,1052726.29,JPN,lightsteelblue
4441,2006,1,1076748.57,JPN,lightsteelblue
4442,2006,2,1103521.65,JPN,lightsteelblue
4443,2006,3,1134819.43,JPN,lightsteelblue
4444,2006,4,1154647.68,JPN,lightsteelblue
4445,2006,5,1171635.58,JPN,lightsteelblue
4446,2006,6,1174117.21,JPN,lightsteelblue
4447,2006,7,1184163.28,JPN,lightsteelblue
4448,2006,8,1184502.61,JPN,lightsteelblue
4449,2006,9,1179449.36,JPN,lightsteelblue
4450,2006,10,1194449.1,JPN,lightsteelblue
4451,2006,11,1201203.25,JPN,lightsteelblue
4452,2006,12,1187972.04,JPN,lightsteelblue
4453,2006,13,1199678.03,JPN,lightsteelblue
4454,2006,14,1203186.76,JPN,lightsteelblue
4455,2006,15,1220985.07,JPN,lightsteelblue
4456,2006,16,1255118.15,JPN,lightsteelblue
4457,2006,17,1294209.19,JPN,lightsteelblue
4458,2006,18,1334610.12,JPN,lightsteelblue
4459,2006,19,1365591.02,JPN,lightsteelblue
4460,2006,20,1407077.33,JPN,lightsteelblue
4461,2006,21,1437044.1,JPN,lightsteelblue
4462,2006,22,1446630.33,JPN,lightsteelblue
4463,2006,23,1435351.26,JPN,lightsteelblue
4464,2006,24,1445583.6,JPN,lightsteelblue
4465,2006,25,1495330.14,JPN,lightsteelblue
4466,2006,26,1541120.5,JPN,lightsteelblue
4467,2006,27,1602682.97,JPN,lightsteelblue
4468,2006,28,1655652.17,JPN,lightsteelblue
4469,2006,29,1733009.86,JPN,lightsteelblue
4470,2006,30,1819297.95,JPN,lightsteelblue
4471,2006,31,1916741.37,JPN,lightsteelblue
4472,2006,32,1969069.3,JPN,lightsteelblue
4473,2006,33,1950288.13,JPN,lightsteelblue
4474,2006,34,1906790.48,JPN,lightsteelblue
4475,2006,35,1854512.9,JPN,lightsteelblue
4476,2006,36,1818831.21,JPN,lightsteelblue
4477,2006,37,1785879.77,JPN,lightsteelblue
4478,2006,38,1777539,JPN,lightsteelblue
4479,2006,39,1485601.03,JPN,lightsteelblue
4480,2006,40,1643845.54,JPN,lightsteelblue
4481,2006,41,1646450.38,JPN,lightsteelblue
4482,2006,42,1588491.52,JPN,lightsteelblue
4483,2006,43,1542104.01,JPN,lightsteelblue
4484,2006,44,1517123.21,JPN,lightsteelblue
4485,2006,45,1523057.4,JPN,lightsteelblue
4486,2006,46,1552129.91,JPN,lightsteelblue
4487,2006,47,1529386.1,JPN,lightsteelblue
4488,2006,48,1490656.64,JPN,lightsteelblue
4489,2006,49,1541416.33,JPN,lightsteelblue
4490,2006,50,1603801.31,JPN,lightsteelblue
4491,2006,51,1620852.19,JPN,lightsteelblue
4492,2006,52,1702097.64,JPN,lightsteelblue
4493,2006,53,1803068.11,JPN,lightsteelblue
4494,2006,54,1915080.21,JPN,lightsteelblue
4495,2006,55,2057916.97,JPN,lightsteelblue
4496,2006,56,2250045.96,JPN,lightsteelblue
4497,2006,57,2289565.58,JPN,lightsteelblue
4498,2006,58,2201527.84,JPN,lightsteelblue
4499,2006,59,1563352.22,JPN,lightsteelblue
4500,2006,60,1438219.73,JPN,lightsteelblue
4501,2006,61,1708500.16,JPN,lightsteelblue
4502,2006,62,1751502.23,JPN,lightsteelblue
4503,2006,63,1773921.45,JPN,lightsteelblue
4504,2006,64,1747966.82,JPN,lightsteelblue
4505,2006,65,1617338.47,JPN,lightsteelblue
4506,2006,66,1422731,JPN,lightsteelblue
4507,2006,67,1438864.1,JPN,lightsteelblue
4508,2006,68,1489180.76,JPN,lightsteelblue
4509,2006,69,1495425.91,JPN,lightsteelblue
4510,2006,70,1441505.23,JPN,lightsteelblue
4511,2006,71,1359637.41,JPN,lightsteelblue
4512,2006,72,1331852.5,JPN,lightsteelblue
4513,2006,73,1296409.27,JPN,lightsteelblue
4514,2006,74,1242129.55,JPN,lightsteelblue
4515,2006,75,1168866.72,JPN,lightsteelblue
4516,2006,76,1114301.27,JPN,lightsteelblue
4517,2006,77,1060112.01,JPN,lightsteelblue
4518,2006,78,999427.27,JPN,lightsteelblue
4519,2006,79,949805.67,JPN,lightsteelblue
4520,2006,80,865910.37,JPN,lightsteelblue
4521,2006,81,752112.91,JPN,lightsteelblue
4522,2006,82,676195.91,JPN,lightsteelblue
4523,2006,83,593169.82,JPN,lightsteelblue
4524,2006,84,538750.99,JPN,lightsteelblue
4525,2006,85,499105.77,JPN,lightsteelblue
4526,2006,86,393493.95,JPN,lightsteelblue
4527,2006,87,342279.19,JPN,lightsteelblue
4528,2006,88,312928.27,JPN,lightsteelblue
4529,2006,89,270874.34,JPN,lightsteelblue
4530,2006,90,233541.67,JPN,lightsteelblue
4531,2006,91,197795.07,JPN,lightsteelblue
4532,2006,92,159648.89,JPN,lightsteelblue
4533,2006,93,125546.35,JPN,lightsteelblue
4534,2006,94,97900.33,JPN,lightsteelblue
4535,2006,95,72565.58,JPN,lightsteelblue
4536,2006,96,52631.04,JPN,lightsteelblue
4537,2006,97,37400.32,JPN,lightsteelblue
4538,2006,98,25704.9,JPN,lightsteelblue
4539,2006,99,14677.66,JPN,lightsteelblue
4540,2006,100,10164.62,JPN,lightsteelblue
4541,2006,101,6252.39,JPN,lightsteelblue
4542,2006,102,3988.24,JPN,lightsteelblue
4543,2006,103,2246.79,JPN,lightsteelblue
4544,2006,104,1310.98,JPN,lightsteelblue
4545,2006,105,643.49,JPN,lightsteelblue
4546,2006,106,365.26,JPN,lightsteelblue
4547,2006,107,198.13,JPN,lightsteelblue
4548,2006,108,88.04,JPN,lightsteelblue
4549,2006,109,48.04,JPN,lightsteelblue
4550,2006,110,20,JPN,lightsteelblue
4551,2007,0,1086551.77,JPN,lightsteelblue
4552,2007,1,1052024.83,JPN,lightsteelblue
4553,2007,2,1077631.72,JPN,lightsteelblue
4554,2007,3,1103887.48,JPN,lightsteelblue
4555,2007,4,1134423.36,JPN,lightsteelblue
4556,2007,5,1154091.59,JPN,lightsteelblue
4557,2007,6,1170202.56,JPN,lightsteelblue
4558,2007,7,1173005.47,JPN,lightsteelblue
4559,2007,8,1184005.45,JPN,lightsteelblue
4560,2007,9,1184472.97,JPN,lightsteelblue
4561,2007,10,1179060.64,JPN,lightsteelblue
4562,2007,11,1196179.37,JPN,lightsteelblue
4563,2007,12,1204516.27,JPN,lightsteelblue
4564,2007,13,1190742.66,JPN,lightsteelblue
4565,2007,14,1201221.8,JPN,lightsteelblue
4566,2007,15,1202051.93,JPN,lightsteelblue
4567,2007,16,1216487.79,JPN,lightsteelblue
4568,2007,17,1247612.56,JPN,lightsteelblue
4569,2007,18,1285558.03,JPN,lightsteelblue
4570,2007,19,1324372.13,JPN,lightsteelblue
4571,2007,20,1355133.84,JPN,lightsteelblue
4572,2007,21,1398498.7,JPN,lightsteelblue
4573,2007,22,1432142.72,JPN,lightsteelblue
4574,2007,23,1444738.87,JPN,lightsteelblue
4575,2007,24,1436785.29,JPN,lightsteelblue
4576,2007,25,1448534.34,JPN,lightsteelblue
4577,2007,26,1499782.18,JPN,lightsteelblue
4578,2007,27,1545676.67,JPN,lightsteelblue
4579,2007,28,1607679.43,JPN,lightsteelblue
4580,2007,29,1660425.78,JPN,lightsteelblue
4581,2007,30,1737348.35,JPN,lightsteelblue
4582,2007,31,1823480.15,JPN,lightsteelblue
4583,2007,32,1921162.58,JPN,lightsteelblue
4584,2007,33,1973375.68,JPN,lightsteelblue
4585,2007,34,1954351.79,JPN,lightsteelblue
4586,2007,35,1909983.89,JPN,lightsteelblue
4587,2007,36,1857487.13,JPN,lightsteelblue
4588,2007,37,1822203.39,JPN,lightsteelblue
4589,2007,38,1788679.14,JPN,lightsteelblue
4590,2007,39,1779996.48,JPN,lightsteelblue
4591,2007,40,1487051.31,JPN,lightsteelblue
4592,2007,41,1644457.98,JPN,lightsteelblue
4593,2007,42,1646560.09,JPN,lightsteelblue
4594,2007,43,1588928.03,JPN,lightsteelblue
4595,2007,44,1542611.98,JPN,lightsteelblue
4596,2007,45,1516929.23,JPN,lightsteelblue
4597,2007,46,1522580.93,JPN,lightsteelblue
4598,2007,47,1550927.69,JPN,lightsteelblue
4599,2007,48,1528429.68,JPN,lightsteelblue
4600,2007,49,1489360.28,JPN,lightsteelblue
4601,2007,50,1539446.16,JPN,lightsteelblue
4602,2007,51,1601518.66,JPN,lightsteelblue
4603,2007,52,1618405.3,JPN,lightsteelblue
4604,2007,53,1699581.87,JPN,lightsteelblue
4605,2007,54,1800137.86,JPN,lightsteelblue
4606,2007,55,1911561.75,JPN,lightsteelblue
4607,2007,56,2053593.82,JPN,lightsteelblue
4608,2007,57,2244554.84,JPN,lightsteelblue
4609,2007,58,2283348.88,JPN,lightsteelblue
4610,2007,59,2195207.42,JPN,lightsteelblue
4611,2007,60,1558191.42,JPN,lightsteelblue
4612,2007,61,1432184.39,JPN,lightsteelblue
4613,2007,62,1699861.83,JPN,lightsteelblue
4614,2007,63,1740550.64,JPN,lightsteelblue
4615,2007,64,1762038.09,JPN,lightsteelblue
4616,2007,65,1735440.01,JPN,lightsteelblue
4617,2007,66,1604029.4,JPN,lightsteelblue
4618,2007,67,1409976.06,JPN,lightsteelblue
